E46G066090,1,2,2,3,4,4,5
E47G058002,1,1,1,2,3,4,5
E46G083089,1,2,2,3,3,3,4
E46G080090,1,2,2,3,0,3,4
E46G088092,1,2,2,3,4,4,5
E47G078013,1,0,0,0,0,0,0
E46G058095,1,1,1,1,2,2,3
E46G062090,1,2,2,3,4,4,5
E47G078006,1,1,2,3,4,5,6
E47G072008,1,2,3,3,4,5,6
E47G067001,1,2,3,4,5,6,7
E46G062094,1,2,2,2,3,3,4
E46G069085,1,1,1,1,2,2,3
E46G078088,1,1,1,2,3,3,4
E47G057004,1,1,1,2,3,3,4
E47G067005,1,1,2,3,4,5,6
E46G082084,1,2,2,3,4,4,5
E47G064011,1,1,1,2,3,4,5
E46G078086,1,1,1,2,3,3,4
E46G094093,1,0,0,0,0,0,0
E47G056005,1,0,0,0,0,0,0
E47G071001,1,2,3,4,5,6,7
E46G065087,1,1,1,1,2,2,3
E46G076094,1,2,2,3,4,5,6
E47G088003,1,0,0,0,0,0,0
E46G075085,1,1,1,2,2,2,2
E47G064007,1,2,3,4,5,6,7
E46G082087,1,2,2,3,3,3,4
E47G076012,1,1,1,2,3,3,3
E47G067009,1,1,2,3,4,5,6
E46G062092,1,2,2,3,4,4,5
E46G082092,1,2,2,3,3,4,5
E47G086002,1,1,2,3,4,4,5
E46G074092,1,2,2,3,4,5,6
E47G059007,1,1,1,1,2,2,2
E46G080088,1,2,2,3,0,4,5
E46G095090,1,0,0,0,0,0,0
E47G067011,1,1,1,2,3,3,4
E46G064088,1,2,2,2,3,3,4
E46G073086,1,1,1,2,3,3,4
E47G056004,1,1,1,2,3,3,4
E46G077086,1,1,1,2,3,3,4
E47G065012,1,2,2,3,4,5,6
E46G079084,1,1,1,2,0,3,4
E46G078095,1,2,2,3,0,4,5
E46G061096,1,2,2,3,4,5,6
E47G060001,1,2,2,3,4,5,6
E46G080091,1,2,2,3,0,4,5
E46G091087,1,0,0,0,0,0,0
E47G087003,1,0,0,0,0,0,0
E47G070006,1,1,2,3,4,5,6
E47G065004,1,1,2,3,4,5,6
E46G087087,1,2,2,3,3,3,4
E46G057096,1,1,1,2,3,4,5
E47G086004,1,1,1,2,3,4,5
E46G084085,1,2,2,3,3,3,4
E46G081089,1,2,2,3,4,4,5
E46G075084,1,1,1,2,3,3,4
E46G087093,1,2,2,3,4,4,5
E47G062004,1,2,2,3,4,5,6
E47G077005,1,2,3,4,5,6,7
E47G068007,1,1,2,3,4,5,6
E46G089089,1,2,2,3,3,3,4
E46G076096,1,2,3,4,5,6,7
E47G071012,1,2,2,3,4,4,5
E46G081087,1,1,1,2,0,3,4
E47G078009,1,1,2,2,3,4,5
E46G065091,1,2,2,3,4,4,5
E46G090091,1,1,1,2,3,3,4
E46G077094,1,2,2,3,4,5,6
E47G082005,1,1,2,2,3,4,5
E46G087089,1,2,2,3,3,3,4
E46G074095,1,1,1,2,3,3,4
E47G072005,1,2,3,4,5,6,7
E47G074010,1,1,1,1,2,2,3
