longitude,latitude
96.53110374215343,16.91940678535993
96.53601216918341,16.933327399926714
96.58641091889999,16.982384977583393
96.58646992695668,16.98387091775668
96.15715552489999,17.014866560270036
96.1732272673,17.02609425221661
96.17278738787329,17.0285296881
96.17190762249675,17.034966969129965
96.15631868158988,17.03972518849675
96.33806518001336,17.044623029916607
96.1520700737,17.05723473225668
95.95214362058664,17.084727421570037
96.40462686531336,17.15266769075993
96.40388121508664,17.15352599510325
96.19777497248666,17.154593508643323
96.19958813797004,17.15486172589675
96.4005445576,17.15621891944007
96.39966479874656,17.15683582955993
96.31960091727329,17.15953948269675
96.3327490585834,17.15961995178664
96.34327401584659,17.176963195270034
95.86808305193733,17.36395600895343
95.84857809305667,17.389496057696746
95.86099131465667,17.39100881918339
95.85794433717328,17.391041004210106
95.85902794322672,17.39131995850325
95.84591198629101,17.392156801813357
95.85844858665342,17.392907820559927
95.85925861345667,17.392982921129963
95.8576922059101,17.393170675816606
95.81281363880599,17.456572656770035
96.30195182705341,17.01429257221661
96.34499598652997,17.15441111595343
96.34569335921661,17.154373568929966
96.40091469845342,17.155108490597
96.1977696104899,17.155419626002995
96.40090933645666,17.15576830949675
96.3193166009834,17.159003048189895
96.34267319824008,17.17423271738664
96.34222258829675,17.175144662983392
96.34214748772672,17.17543970978989
96.3428502224101,17.17763374492671
96.35779008121662,17.192841820986644
96.35816559058989,17.193394354529964
96.3329529057834,17.15912106430325
96.34259273567329,17.176550138873285
96.31163993414006,16.93796760970325
96.27375654134006,16.957059506556675
96.27397111905668,16.957418923416604
96.30419414625342,17.0117444805
96.29510148962672,17.02069766169675
96.2958042243101,17.021030255526714
96.29435583768338,17.021105356096747
96.28635215562996,17.12050260448339
96.28473210854656,17.124665380874657
96.40096834451334,17.154588146646574
96.39948240605668,17.155779040013357
96.39950386708989,17.15626720350325
96.39945558302671,17.157023584246573
96.34472776275344,17.159244442413357
96.34529638881011,17.159598490753424
96.35870202509676,17.1927559899
95.86917739111661,17.35478825004007
95.86937587117004,17.35539979164007
95.8692203015101,17.35575384650325
95.8670477243166,17.35879545718339
95.8601169178,17.39218898684007
95.85984870054656,17.394157723528338
95.85892065762997,17.394538593353424
95.84861564660325,17.394640516953427
95.84971534517004,17.395826053129966
95.82908923060324,17.425003163937326
95.82721705225667,17.425357216603253
95.82893902294006,17.425909750146573
95.8288210068267,17.42657493128339
95.82852060454657,17.427685366889897
95.83444289905668,17.4381834946
96.15553547781661,16.48950758879675
96.30344313402995,16.92570995124007
96.1713014494166,17.038727413529966
96.3388537457834,17.044472822253425
96.31091574494657,17.046420103229966
96.37097040755343,17.082372308253426
96.34346713252997,17.12932182024332
96.34426642881661,17.12932718601661
96.33386485618665,17.15817692887329
96.31526647829676,17.161492125326713
96.31503581458989,17.161937373273286
95.89355343412996,16.587966206840072
95.93666175047002,16.610298203353427
96.51456529729676,16.94378261861661
96.61490124489674,16.96201098947329
96.23839957402997,16.969403129926718
96.35374532052671,17.033700970386644
96.37838422051334,17.081106309510105
96.38576563697328,17.12198318094332
96.18528644055992,17.143188792526715
95.72643564695343,17.36345712236267
95.81357001694008,17.425346486086642
96.24540547768339,16.847469901259927
96.53036882244332,16.919320954273285
96.23278304379676,16.967874275926714
96.27415351174656,17.000683086670037
96.17222412381335,17.032831935526715
96.43721023091335,17.057561964089892
96.35494158069676,17.119714038713354
96.34489942492672,17.130378607043323
95.95035727332672,17.152850076926715
95.95013733361336,17.154164353210106
95.9495311540101,17.156041895270036
96.34602595304656,17.158793832470035
96.20387965968665,17.188088963616607
95.83545140625668,17.35733634004007
95.8478270743101,17.389506788213357
96.06049934765994,16.456966998053428
96.04665382714008,16.702550074029965
95.88303920738338,16.741372374526712
96.5106868367834,16.930838317983394
96.25294803408337,16.954752817303252
96.25391363054656,16.954795732846573
96.25457344968663,16.95560575312671
96.25406919368339,16.95623338724007
96.32892424412996,16.95864214661661
96.36788588043734,17.01321968844007
96.3054440542,17.02048309050325
96.30828182385991,17.02216750764007
96.17278201935342,17.02892665198339
96.35201261932673,17.034510997189894
96.35200725732997,17.0349401461
96.37984333594005,17.038260711073285
96.38007400617002,17.03840018169675
96.33844068938666,17.047841665110106
96.43540779457328,17.056194041746572
96.43404523422672,17.057164993683394
96.39141971422995,17.073730261570034
96.39144116874007,17.07401993985668
96.39136606817003,17.074298887626714
96.39119440599674,17.074556380886644
96.39128023708338,17.074669035003254
96.1701695593,17.075639986940068
96.33405261087329,17.092972506429966
96.34847211464007,17.129241351153425
96.3501565383,17.147823633783393
96.34965765081661,17.14784509481661
96.35305867835669,17.15739908709675
96.36164708550325,17.157613664813358
96.33680991178664,17.162307514126713
96.34446490749676,17.178481318753427
96.34379972635995,17.17902312830325
96.15467180495342,17.200389531099997
95.7351045183834,17.361756610103253
95.73429449810325,17.362234036553428
96.0461871246834,16.702818291283393
95.96613933744007,16.940681993356677
96.5146404043899,16.94447462278339
96.51473159747329,16.944909140213355
96.1729322270166,17.0281219937
96.1592154531267,17.030299940237327
96.16089451478989,17.03071836295668
96.17171986781011,17.035358566210107
96.16746590444657,17.075704363516607
96.17229386238665,17.076272989573287
96.1662267222101,17.087307698656677
96.1671333106166,17.106549803173287
96.34818243635343,17.13061464201661
96.36253757487329,17.152710606303252
